epoch,step,train/fbeta_epoch,train/fbeta_step,train/fdr_epoch,train/fdr_step,train/loss_epoch,train/loss_step,train/roc_auc_epoch,train/roc_auc_step,valid/fbeta,valid/fdr,valid/loss,valid/roc_auc
4,859,,0.8684210777282715,,0.2735995352268219,,0.3843049108982086,,0.9585157036781311,,,,
4,859,0.8282188773155212,,0.28663113713264465,,0.5833609700202942,,0.9469494223594666,,,,,
5,869,,0.859375,,0.27234703302383423,,0.5278681516647339,,0.9547118544578552,,,,
5,879,,0.8671875,,0.2709980309009552,,0.4292113184928894,,0.9569970965385437,,,,
5,889,,0.7890625,,0.2697116732597351,,0.6609620451927185,,0.9400945901870728,,,,
5,899,,0.8515625,,0.26839393377304077,,0.46565115451812744,,0.9559506177902222,,,,
5,909,,0.796875,,0.26734688878059387,,0.7176700830459595,,0.9485871195793152,,,,
5,919,,0.8203125,,0.26613593101501465,,0.5089195966720581,,0.9548408389091492,,,,
5,929,,0.7734375,,0.26500368118286133,,0.6937538385391235,,0.9464211463928223,,,,
5,939,,0.828125,,0.26365816593170166,,0.5863378047943115,,0.9516777992248535,,,,
5,949,,0.8359375,,0.2624906301498413,,0.6294765472412109,,0.9470531344413757,,,,
5,959,,0.828125,,0.2613917589187622,,0.5138418674468994,,0.9495391845703125,,,,
5,969,,0.8203125,,0.26021429896354675,,0.5679248571395874,,0.9514854550361633,,,,
5,979,,0.8515625,,0.2589775025844574,,0.4917336404323578,,0.9558055400848389,,,,
5,989,,0.859375,,0.2578738331794739,,0.40080761909484863,,0.9568206071853638,,,,
5,999,,0.8203125,,0.2567294239997864,,0.4998571574687958,,0.9535669684410095,,,,
5,1009,,0.890625,,0.25556156039237976,,0.43747517466545105,,0.9561383128166199,,,,
5,1019,,0.8359375,,0.2546444833278656,,0.5602376461029053,,0.9525787234306335,,,,
5,1029,,0.8046875,,0.2538081109523773,,0.6125267744064331,,0.9434731006622314,,,,
5,1031,,,,,,,,,0.9983609318733215,0.03237757831811905,0.05160104110836983,0.9562672972679138
5,1031,0.8391913771629333,,0.2630954384803772,,0.5372334718704224,,0.9485847353935242,,,,,
6,1039,,0.859375,,0.25285211205482483,,0.4283142387866974,,0.9565233588218689,,,,
6,1049,,0.8828125,,0.2519623041152954,,0.3604251444339752,,0.9575461745262146,,,,
6,1059,,0.875,,0.2509956359863281,,0.38392114639282227,,0.9556180834770203,,,,
6,1069,,0.8203125,,0.25012272596359253,,0.6359933018684387,,0.9485272765159607,,,,
6,1079,,0.8515625,,0.2490224838256836,,0.49196386337280273,,0.9543784260749817,,,,
6,1089,,0.84375,,0.24812614917755127,,0.4385545253753662,,0.9566901922225952,,,,
6,1099,,0.8203125,,0.2473537027835846,,0.5477844476699829,,0.9539051055908203,,,,
6,1109,,0.875,,0.24644994735717773,,0.41590389609336853,,0.9549919366836548,,,,
6,1119,,0.828125,,0.2454856038093567,,0.6108477711677551,,0.9526001214981079,,,,
6,1129,,0.8046875,,0.24476641416549683,,0.6582654118537903,,0.9483932256698608,,,,
6,1139,,0.875,,0.24394866824150085,,0.4643131494522095,,0.9561152458190918,,,,
6,1149,,0.8671875,,0.24309444427490234,,0.4904269576072693,,0.9543262720108032,,,,
6,1159,,0.84375,,0.2421850562095642,,0.46552610397338867,,0.9549209475517273,,,,
6,1169,,0.84375,,0.24133506417274475,,0.5359012484550476,,0.9534405469894409,,,,
6,1179,,0.8515625,,0.2405112087726593,,0.4501835107803345,,0.956250786781311,,,,
6,1189,,0.859375,,0.23976680636405945,,0.4750814437866211,,0.9151563048362732,,,,
6,1199,,0.8828125,,0.23893623054027557,,0.4240857660770416,,0.9547107219696045,,,,
6,1203,0.8448370099067688,,0.24585983157157898,,0.5055570602416992,,0.948798418045044,,,,,
7,1209,,0.921875,,0.2382008135318756,,0.30373668670654297,,0.9574190378189087,,,,
7,1219,,0.8515625,,0.23731297254562378,,0.5266607403755188,,0.9534285664558411,,,,
7,1229,,0.8515625,,0.23646584153175354,,0.46335434913635254,,0.9546907544136047,,,,
7,1239,,0.796875,,0.23567678034305573,,0.5549003481864929,,0.9500299096107483,,,,
7,1249,,0.7890625,,0.234862819314003,,0.5658615231513977,,0.9541470408439636,,,,
7,1259,,0.8984375,,0.23417089879512787,,0.41042375564575195,,0.9567014575004578,,,,
7,1269,,0.8671875,,0.2334408164024353,,0.44313740730285645,,0.9564316272735596,,,,
7,1279,,0.8671875,,0.23266179859638214,,0.40448954701423645,,0.9559392333030701,,,,
7,1289,,0.8359375,,0.23198194801807404,,0.4411851167678833,,0.9562492370605469,,,,
7,1299,,0.8671875,,0.2312031388282776,,0.4471307396888733,,0.9554290771484375,,,,
7,1309,,0.8828125,,0.23057834804058075,,0.34875527024269104,,0.9573647379875183,,,,
7,1319,,0.7890625,,0.22995765507221222,,0.6372864842414856,,0.9477760195732117,,,,
7,1329,,0.875,,0.22927378118038177,,0.3910759687423706,,0.9176766872406006,,,,
7,1339,,0.8671875,,0.22858788073062897,,0.42183414101600647,,0.9561280608177185,,,,
7,1349,,0.8359375,,0.2278708666563034,,0.459620863199234,,0.9539228677749634,,,,
7,1359,,0.8359375,,0.2273067682981491,,0.49893826246261597,,0.9530920386314392,,,,
7,1369,,0.8515625,,0.22657716274261475,,0.44677773118019104,,0.9562844038009644,,,,
7,1375,,,,,,,,,0.9985430836677551,0.02399556152522564,0.03135327249765396,0.9562698006629944
7,1375,0.8550810217857361,,0.232110396027565,,0.4668946862220764,,0.9500147104263306,,,,,
8,1379,,0.890625,,0.2259119153022766,,0.39169028401374817,,0.9570798277854919,,,,
8,1389,,0.7734375,,0.2252967208623886,,0.7221046090126038,,0.9464741349220276,,,,
8,1399,,0.8828125,,0.22460472583770752,,0.32741865515708923,,0.9579854011535645,,,,
8,1409,,0.8359375,,0.2240259349346161,,0.5160574913024902,,0.9551615715026855,,,,
8,1419,,0.84375,,0.22331345081329346,,0.4607214629650116,,0.9526970386505127,,,,
8,1429,,0.8515625,,0.2226419448852539,,0.4426065981388092,,0.9552018642425537,,,,
8,1439,,0.875,,0.22212721407413483,,0.35474294424057007,,0.9572364091873169,,,,
8,1449,,0.859375,,0.2214551717042923,,0.4804230034351349,,0.9552052021026611,,,,
8,1459,,0.8671875,,0.22075583040714264,,0.5176439881324768,,0.952942430973053,,,,
8,1469,,0.8671875,,0.22008433938026428,,0.41208145022392273,,0.9160505533218384,,,,
8,1479,,0.890625,,0.21943412721157074,,0.3777565658092499,,0.9568718075752258,,,,
8,1489,,0.859375,,0.21888527274131775,,0.4743393361568451,,0.9543329477310181,,,,
8,1499,,0.8671875,,0.21830442547798157,,0.5323638319969177,,0.9536857008934021,,,,
8,1509,,0.8671875,,0.21784375607967377,,0.37733787298202515,,0.9566726684570312,,,,
8,1519,,0.8828125,,0.21726439893245697,,0.3618203103542328,,0.9556816220283508,,,,
8,1529,,0.875,,0.21667693555355072,,0.4694071114063263,,0.9548923373222351,,,,
8,1539,,0.828125,,0.216215118765831,,0.42603546380996704,,0.9169115424156189,,,,
8,1547,0.8614550828933716,,0.2207311987876892,,0.44546931982040405,,0.9499270915985107,,,,,
9,1549,,0.859375,,0.21569152176380157,,0.47044187784194946,,0.9558323621749878,,,,
9,1559,,0.8515625,,0.21512649953365326,,0.4755151569843292,,0.9543681144714355,,,,
9,1569,,0.828125,,0.21456454694271088,,0.4824482202529907,,0.9558985233306885,,,,
9,1579,,0.8203125,,0.21400602161884308,,0.47766178846359253,,0.9561129212379456,,,,
9,1589,,0.859375,,0.21335195004940033,,0.48425430059432983,,0.9555105566978455,,,,
9,1599,,0.890625,,0.21277020871639252,,0.39546334743499756,,0.9566072225570679,,,,
9,1609,,0.921875,,0.21221435070037842,,0.3140375018119812,,0.9567320346832275,,,,
9,1619,,0.84375,,0.21168135106563568,,0.5378676652908325,,0.9536927938461304,,,,
9,1629,,0.828125,,0.2111215740442276,,0.5319190621376038,,0.9547426700592041,,,,
9,1639,,0.8203125,,0.21056298911571503,,0.4911583364009857,,0.9548180103302002,,,,
9,1649,,0.8671875,,0.21004463732242584,,0.4412117004394531,,0.9160720705986023,,,,
9,1659,,0.9140625,,0.20951667428016663,,0.2901342213153839,,0.9572093486785889,,,,
9,1669,,0.875,,0.20904792845249176,,0.5038402676582336,,0.9507201313972473,,,,
9,1679,,0.8828125,,0.20848463475704193,,0.43457019329071045,,0.9554595351219177,,,,
9,1689,,0.84375,,0.20790816843509674,,0.44972142577171326,,0.9568475484848022,,,,
9,1699,,0.8828125,,0.2074057161808014,,0.4073396325111389,,0.9159441590309143,,,,
9,1709,,0.875,,0.2069053202867508,,0.42872506380081177,,0.9549369215965271,,,,
9,1719,,0.8421052694320679,,0.20643410086631775,,0.5228386521339417,,0.9536025524139404,,,,
9,1719,,,,,,,,,0.9996357560157776,0.019075091928243637,0.016647016629576683,0.9562698006629944
9,1719,0.8726552724838257,,0.2109636813402176,,0.4114060699939728,,0.9533464908599854,,,,,
10,1729,,0.8671875,,0.20591150224208832,,0.5127611756324768,,0.954235851764679,,,,
10,1739,,0.8125,,0.2054571509361267,,0.4963981807231903,,0.9543054103851318,,,,
10,1749,,0.8828125,,0.20496927201747894,,0.40988078713417053,,0.9560067653656006,,,,
10,1759,,0.859375,,0.20444484055042267,,0.5093328356742859,,0.9532350301742554,,,,
10,1769,,0.90625,,0.2039145678281784,,0.3319317698478699,,0.9574083089828491,,,,
10,1779,,0.9296875,,0.20345130562782288,,0.2698286175727844,,0.9581500291824341,,,,
10,1789,,0.8515625,,0.2030477076768875,,0.43955108523368835,,0.9163088798522949,,,,
10,1799,,0.9140625,,0.20258842408657074,,0.32262805104255676,,0.9578916430473328,,,,
10,1809,,0.7890625,,0.20214161276817322,,0.5787867307662964,,0.9543750286102295,,,,
10,1819,,0.859375,,0.20169562101364136,,0.45322006940841675,,0.9568158984184265,,,,
10,1829,,0.859375,,0.20124900341033936,,0.42521291971206665,,0.9571769833564758,,,,
10,1839,,0.875,,0.20082269608974457,,0.5126006603240967,,0.9518236517906189,,,,
10,1849,,0.9140625,,0.20033782720565796,,0.30553770065307617,,0.9577518701553345,,,,
10,1859,,0.8359375,,0.1999834030866623,,0.5076581835746765,,0.9535678029060364,,,,
10,1869,,0.8515625,,0.19958995282649994,,0.4346863925457001,,0.9561790227890015,,,,
10,1879,,0.8828125,,0.19917087256908417,,0.33348456025123596,,0.9575581550598145,,,,
10,1889,,0.8515625,,0.19866631925106049,,0.45769360661506653,,0.9552938342094421,,,,
10,1891,0.874476432800293,,0.20236836373806,,0.4067017436027527,,0.9499151110649109,,,,,
11,1899,,0.875,,0.19826604425907135,,0.4219439923763275,,0.9548919200897217,,,,
11,1909,,0.8828125,,0.19788330793380737,,0.3518749475479126,,0.9574798345565796,,,,
11,1919,,0.8828125,,0.1974712312221527,,0.36241358518600464,,0.9548705816268921,,,,
11,1929,,0.875,,0.19710522890090942,,0.5017396807670593,,0.9544957876205444,,,,
11,1939,,0.875,,0.1966986507177353,,0.39160674810409546,,0.9569356441497803,,,,
11,1949,,0.8515625,,0.19633007049560547,,0.47114697098731995,,0.9535343647003174,,,,
11,1959,,0.8359375,,0.19597944617271423,,0.48814740777015686,,0.9531689286231995,,,,
11,1969,,0.859375,,0.19560571014881134,,0.4090977907180786,,0.9557329416275024,,,,
11,1979,,0.8515625,,0.19526971876621246,,0.46638762950897217,,0.9566909670829773,,,,
11,1989,,0.8203125,,0.19490759074687958,,0.51535964012146,,0.9532406330108643,,,,
11,1999,,0.890625,,0.19452829658985138,,0.3988632559776306,,0.9542244672775269,,,,
11,2009,,0.8671875,,0.19417333602905273,,0.3500395119190216,,0.9575686454772949,,,,
11,2019,,0.8359375,,0.19383199512958527,,0.46483314037323,,0.9548174142837524,,,,
11,2029,,0.8671875,,0.19347932934761047,,0.4101688861846924,,0.9156705737113953,,,,
11,2039,,0.90625,,0.19308915734291077,,0.34322282671928406,,0.9560546875,,,,
11,2049,,0.8671875,,0.19277770817279816,,0.3667832612991333,,0.9554728865623474,,,,
11,2059,,0.8828125,,0.1923958659172058,,0.47340288758277893,,0.9551604986190796,,,,
11,2063,,,,,,,,,0.9998179078102112,0.01577742211520672,0.01430975366383791,0.9562698006629944
11,2063,0.8727462887763977,,0.19534635543823242,,0.40487509965896606,,0.9528981447219849,,,,,
12,2069,,0.90625,,0.1920185089111328,,0.2834503650665283,,0.9589181542396545,,,,
12,2079,,0.859375,,0.1916906237602234,,0.3832436800003052,,0.9576415419578552,,,,
12,2089,,0.8671875,,0.19130033254623413,,0.4135807156562805,,0.9566270709037781,,,,
12,2099,,0.890625,,0.19093579053878784,,0.44951388239860535,,0.9548129439353943,,,,
12,2109,,0.8515625,,0.1906430572271347,,0.38339245319366455,,0.9567141532897949,,,,
12,2119,,0.9140625,,0.19032008945941925,,0.33104828000068665,,0.9185518622398376,,,,
12,2129,,0.8671875,,0.1899828314781189,,0.37582242488861084,,0.9555230140686035,,,,
12,2139,,0.90625,,0.18963679671287537,,0.33473941683769226,,0.9587957859039307,,,,
12,2149,,0.890625,,0.18934601545333862,,0.30603331327438354,,0.957621157169342,,,,
12,2159,,0.8828125,,0.18894651532173157,,0.3844006657600403,,0.9169066548347473,,,,
12,2169,,0.8359375,,0.18861012160778046,,0.450399786233902,,0.9553520679473877,,,,
12,2179,,0.8828125,,0.18825587630271912,,0.3576570749282837,,0.9170179963111877,,,,
12,2189,,0.890625,,0.18789038062095642,,0.3519589304924011,,0.9564884901046753,,,,
12,2199,,0.875,,0.18764923512935638,,0.3674498200416565,,0.9577258229255676,,,,
12,2209,,0.828125,,0.18733984231948853,,0.4718940258026123,,0.9550024271011353,,,,
12,2219,,0.875,,0.18699075281620026,,0.3571210503578186,,0.9569177031517029,,,,
12,2229,,0.890625,,0.18666963279247284,,0.28435465693473816,,0.9586777687072754,,,,
12,2235,0.8771626353263855,,0.18930299580097198,,0.3813439607620239,,0.9534583687782288,,,,,
13,2239,,0.8125,,0.18644122779369354,,0.5135863423347473,,0.954022228717804,,,,
13,2249,,0.921875,,0.1860770583152771,,0.2427179217338562,,0.9591200947761536,,,,
13,2259,,0.8828125,,0.18570275604724884,,0.3739814758300781,,0.9571923017501831,,,,
13,2269,,0.921875,,0.18533676862716675,,0.279297798871994,,0.918843150138855,,,,
13,2279,,0.859375,,0.1850021779537201,,0.4808191657066345,,0.9537217617034912,,,,
13,2289,,0.8671875,,0.18465302884578705,,0.4295530319213867,,0.9520476460456848,,,,
13,2299,,0.9453125,,0.18434853851795197,,0.23704233765602112,,0.9581832885742188,,,,
13,2309,,0.90625,,0.1840972751379013,,0.3089542090892792,,0.9186177253723145,,,,
13,2319,,0.875,,0.18379434943199158,,0.35028958320617676,,0.9580819606781006,,,,
13,2329,,0.9296875,,0.1833966225385666,,0.27286434173583984,,0.9581729173660278,,,,
13,2339,,0.8984375,,0.1830967664718628,,0.3275197148323059,,0.9563450813293457,,,,
13,2349,,0.8671875,,0.18281349539756775,,0.37502074241638184,,0.9570049047470093,,,,
13,2359,,0.9296875,,0.18247726559638977,,0.27978935837745667,,0.9588478803634644,,,,
13,2369,,0.8984375,,0.18214812874794006,,0.32606637477874756,,0.9579730033874512,,,,
13,2379,,0.859375,,0.18192033469676971,,0.3917217254638672,,0.9562370181083679,,,,
13,2389,,0.8984375,,0.18163001537322998,,0.34409189224243164,,0.9572296738624573,,,,
13,2399,,0.8515625,,0.18126168847084045,,0.43120497465133667,,0.9565780758857727,,,,
13,2407,,,,,,,,,0.9998179078102112,0.013445300981402397,0.011586727574467659,0.9562698006629944
13,2407,0.8855854868888855,,0.1837048977613449,,0.3697308301925659,,0.9518126845359802,,,,,
14,2409,,0.9140625,,0.18099744617938995,,0.3096504807472229,,0.9575688242912292,,,,
14,2419,,0.84375,,0.180669367313385,,0.3936753571033478,,0.9559865593910217,,,,
14,2429,,0.8359375,,0.1803680807352066,,0.45667213201522827,,0.9565789699554443,,,,
14,2439,,0.9375,,0.1801161915063858,,0.18154725432395935,,0.9591934084892273,,,,
14,2449,,0.8359375,,0.17986251413822174,,0.4338480234146118,,0.9156681299209595,,,,
14,2459,,0.8359375,,0.17963384091854095,,0.46666139364242554,,0.9146629571914673,,,,
14,2469,,0.8515625,,0.1793445199728012,,0.45445871353149414,,0.955586314201355,,,,
14,2479,,0.8984375,,0.1789838820695877,,0.29717352986335754,,0.9579823017120361,,,,
14,2489,,0.84375,,0.1787170171737671,,0.42808467149734497,,0.9572640061378479,,,,
14,2499,,0.8515625,,0.1784704178571701,,0.4772814214229584,,0.9543271064758301,,,,
14,2509,,0.84375,,0.1782262921333313,,0.4015352427959442,,0.9568309187889099,,,,
14,2519,,0.8671875,,0.17792420089244843,,0.39156374335289,,0.9574213624000549,,,,
14,2529,,0.90625,,0.17764662206172943,,0.3043961822986603,,0.8784691691398621,,,,
14,2539,,0.8828125,,0.17736946046352386,,0.4146062731742859,,0.9576780200004578,,,,
14,2549,,0.8984375,,0.17704729735851288,,0.2923618257045746,,0.9579277634620667,,,,
14,2559,,0.875,,0.17678505182266235,,0.36144956946372986,,0.9571933150291443,,,,
14,2569,,0.9375,,0.17647938430309296,,0.22084569931030273,,0.9596982598304749,,,,
14,2579,,0.8157894611358643,,0.17627519369125366,,0.583766758441925,,0.9514716267585754,,,,
14,2579,0.8865871429443359,,0.17862264811992645,,0.36438313126564026,,0.952988862991333,,,,,
15,2589,,0.84375,,0.17600585520267487,,0.5488215684890747,,0.9509636163711548,,,,
15,2599,,0.8515625,,0.17570647597312927,,0.45553305745124817,,0.9549393653869629,,,,
15,2609,,0.8984375,,0.17548435926437378,,0.3182716965675354,,0.9580709934234619,,,,
15,2619,,0.8984375,,0.17520074546337128,,0.27291661500930786,,0.9580446481704712,,,,
15,2629,,0.8828125,,0.17498457431793213,,0.3784831166267395,,0.9155464172363281,,,,
15,2639,,0.8828125,,0.1747206300497055,,0.3833386301994324,,0.9569169878959656,,,,
15,2649,,0.875,,0.17445337772369385,,0.32052913308143616,,0.9578694701194763,,,,
15,2659,,0.828125,,0.17423634231090546,,0.5538967847824097,,0.9528146386146545,,,,
15,2669,,0.8125,,0.17403534054756165,,0.4967028498649597,,0.9559454917907715,,,,
15,2679,,0.890625,,0.17375801503658295,,0.38955819606781006,,0.9566375017166138,,,,
15,2689,,0.8828125,,0.17350226640701294,,0.3581421375274658,,0.9568912982940674,,,,
15,2699,,0.859375,,0.1732620745897293,,0.4374534487724304,,0.9545977711677551,,,,
15,2709,,0.8671875,,0.1730150580406189,,0.32816553115844727,,0.9180982708930969,,,,
15,2719,,0.8828125,,0.17278407514095306,,0.35222166776657104,,0.955950140953064,,,,
15,2729,,0.890625,,0.17254400253295898,,0.35936152935028076,,0.9574074745178223,,,,
15,2739,,0.8984375,,0.17228251695632935,,0.27589932084083557,,0.9578214883804321,,,,
15,2749,,0.890625,,0.1720619946718216,,0.31120243668556213,,0.9580064415931702,,,,
15,2751,,,,,,,,,0.9998179078102112,0.011704145930707455,0.008769855834543705,0.9562698006629944
15,2751,0.887543261051178,,0.17408967018127441,,0.3516765534877777,,0.9518231749534607,,,,,
16,2759,,0.875,,0.17186953127384186,,0.3237355947494507,,0.9581329226493835,,,,
16,2769,,0.890625,,0.1716012954711914,,0.329800009727478,,0.9577224254608154,,,,
16,2779,,0.8828125,,0.17133182287216187,,0.44714075326919556,,0.9561527371406555,,,,
16,2789,,0.875,,0.17109137773513794,,0.4048962891101837,,0.9572640061378479,,,,
16,2799,,0.8671875,,0.17086265981197357,,0.3920036852359772,,0.9568403363227844,,,,
